년,월,일,설비용량(MW),공급능력(MW),최대전력(MW),공급예비력(MW),공급예비율(%),최대전력기준일시,,평균기온(℃),평균최고기온(℃),최저기온(℃)
2009,8,1,73372,71652,47347,24305,51.3,2009/08/01(21:00),,24,28.9,10.5
2009,7,31,73372,72002,56611,15391,27.2,2009/07/31(15:00),,24,28.6,12.5
2009,7,30,73372,72953,58389,14564,24.9,2009/07/30(15:00),,24.3,29.4,13.7
2009,7,29,73372,72953,57923,15030,25.9,2009/07/29(15:00),,23.4,28.1,15.6
2009,7,28,73372,72953,56991,15962,28,2009/07/28(15:00),,22,25,15.4
2009,7,27,73372,72953,57585,15368,26.7,2009/07/27(15:00),,23.1,27.5,14
2009,7,26,73372,71050,46625,24425,52.4,2009/07/26(21:00),,22.9,27.4,13.6
2009,7,25,73372,71050,49542,21508,43.4,2009/07/25(12:00),,21.7,24.6,19.6
2009,7,24,73372,72761,57224,15537,27.2,2009/07/24(15:00),,22,25.1,14.7
2009,7,23,73372,72761,58743,14018,23.9,2009/07/23(15:00),,23.3,28,12.8
2009,7,22,73372,72761,58226,14535,25,2009/07/22(15:00),,23.7,28.9,13.8
2009,7,21,73372,72761,59592,13169,22.1,2009/07/21(15:00),,25.1,29,16.4
2009,7,20,73372,72113,60801,11312,18.6,2009/07/20(15:00),,25.6,29.8,16
2009,7,19,73372,71052,49323,21729,44.1,2009/07/19(21:00),,25.4,29.2,17.7
2009,7,18,73372,70402,53370,17032,31.9,2009/07/18(12:00),,27,29.8,18.6
2009,7,17,73372,72040,59107,12933,21.9,2009/07/17(15:00),,25.2,28.1,19.1
2009,7,16,73372,71490,59022,12468,21.1,2009/07/16(15:00),,23.9,27.9,16.1
2009,7,15,73372,71385,56502,14883,26.3,2009/07/15(15:00),,22.6,27.2,17.4
2009,7,14,73372,71511,60415,11096,18.4,2009/07/14(15:00),,25.7,29.1,18.1
2009,7,13,73372,71511,58453,13058,22.3,2009/07/13(15:00),,24.7,28.6,17.6
2009,7,12,73372,69924,47301,22623,47.8,2009/07/12(21:00),,23,26.3,14.6
2009,7,11,73372,69624,51127,18497,36.2,2009/07/11(12:00),,23.2,28.3,14.5
2009,7,10,73372,71118,58622,12496,21.3,2009/07/10(15:00),,23.9,29.4,14.1
2009,7,9,73372,70525,58746,11779,20.1,2009/07/09(15:00),,23.5,27.1,14.3
2009,7,8,73372,70609,60557,10052,16.6,2009/07/08(15:00),,25,29.6,15.9
2009,7,7,73372,70609,57469,13140,22.9,2009/07/07(15:00),,21.9,25,15.2
2009,7,6,73372,70566,60089,10477,17.4,2009/07/06(15:00),,24.3,29.8,14.8
2009,7,5,73372,69628,47811,21817,45.6,2009/07/05(21:00),,23.7,29.3,14.8
2009,7,4,73372,69628,50224,19404,38.6,2009/07/04(15:00),,22.5,27.9,14.8
2009,7,3,73372,69123,56383,12740,22.6,2009/07/03(15:00),,21.8,26.9,12
2009,7,2,73372,68859,55640,13219,23.8,2009/07/02(15:00),,21.8,26.9,13.2
2009,7,1,73372,69323,56781,12542,22.1,2009/07/01(15:00),,22.7,27.8,15.1
2009,6,30,73697,69656,58911,10745,18.2,2009/06/30(15:00),,22.6,25.8,16.1
2009,6,29,73697,68363,60129,8234,13.7,2009/06/29(15:00),,24.4,28.8,21.6
2009,6,28,73697,68683,48267,20416,42.3,2009/06/28(21:00),,25.2,29.7,13.8
2009,6,27,73697,68158,52277,15881,30.4,2009/06/27(15:00),,25,31,14.7
2009,6,26,73697,68283,58901,9382,15.9,2009/06/26(15:00),,24.6,31.5,11.6
2009,6,25,73697,68072,58049,10023,17.3,2009/06/25(15:00),,24.4,31.5,11.2
2009,6,24,73697,68172,57728,10444,18.1,2009/06/24(15:00),,24.4,31.4,12.4
2009,6,23,73697,68338,57052,11286,19.8,2009/06/23(15:00),,23.3,29.3,13.5
2009,6,22,73697,67655,55864,11791,21.1,2009/06/22(15:00),,21.9,26.2,15.7
2009,6,21,73697,67802,48082,19720,41,2009/06/21(21:00),,24.9,29.9,17.5
2009,6,20,73697,67151,50328,16823,33.4,2009/06/20(12:00),,23,25.9,17.3
2009,6,19,73697,68099,58037,10062,17.3,2009/06/19(15:00),,24.4,30.3,11.7
2009,6,18,73697,68353,56457,11896,21.1,2009/06/18(15:00),,23.8,30.2,12.7
2009,6,17,73697,68012,54583,13429,24.6,2009/06/17(15:00),,21.2,25.9,16.7
2009,6,16,73697,68548,54676,13872,25.4,2009/06/16(15:00),,21.1,27.1,12.1
2009,6,15,73697,68313,53958,14355,26.6,2009/06/15(15:00),,20.5,26.1,11.5
2009,6,14,73697,68052,44854,23198,51.7,2009/06/14(21:00),,19.9,25.2,11.5
2009,6,13,73188,67725,47722,20003,41.9,2009/06/13(12:00),,20.1,26.3,5.8
2009,6,12,73188,68132,53345,14787,27.7,2009/06/12(15:00),,20.7,25.7,9.5
2009,6,11,73188,68046,53343,14703,27.6,2009/06/11(15:00),,21.9,27.7,16
2009,6,10,73188,68209,53202,15007,28.2,2009/06/10(15:00),,20.2,24.4,13.2
2009,6,9,73188,68272,52890,15382,29.1,2009/06/09(15:00),,19.5,23.4,10.8
2009,6,8,73148,68169,53265,14904,28,2009/06/08(15:00),,19.7,24.4,5.5
2009,6,7,73148,67340,44363,22977,51.8,2009/06/07(21:00),,18.4,22.1,8.1
2009,6,6,73148,66663,46358,20305,43.8,2009/06/06(15:00),,19.7,25.1,9.1
2009,6,5,73148,67020,53327,13693,25.7,2009/06/05(15:00),,20.1,26.8,5.9
2009,6,4,73148,66364,52843,13521,25.6,2009/06/04(15:00),,19.7,25.9,8.8
2009,6,3,73148,65041,52061,12980,24.9,2009/06/03(15:00),,18.4,21.6,11.1
2009,6,2,73148,67279,53777,13502,25.1,2009/06/02(15:00),,21.3,26.7,8.9
2009,6,1,73148,67479,52570,14909,28.4,2009/06/01(15:00),,20.9,28.7,5.6
2009,5,31,73148,67800,43278,24522,56.7,2009/05/31(21:00),,18.5,25.5,6.5
2009,5,30,73148,67257,45709,21548,47.1,2009/05/30(15:00),,17.9,23.8,4.1
2009,5,29,73148,67036,52423,14613,27.9,2009/05/29(15:00),,19.2,25.9,6.2
2009,5,28,73148,67546,53065,14481,27.3,2009/05/28(15:00),,20.3,27.9,광주
2009,5,27,73148,67760,53197,14563,27.4,2009/05/27(15:00),,20.4,27.3,7.4
2009,5,26,72629,67145,53033,14112,26.6,2009/05/26(15:00),,21.1,28.3,8.9
2009,5,25,72629,67149,51954,15195,29.2,2009/05/25(15:00),,20.1,28.1,3.9
2009,5,24,72629,66887,43964,22923,52.1,2009/05/24(21:00),,17.6,23.6,6.9
2009,5,23,72629,66748,46280,20468,44.2,2009/05/23(12:00),,17.1,21.1,10.6
2009,5,22,72629,67548,50554,16994,33.6,2009/05/22(15:00),,18.7,24,11.2
2009,5,21,72629,67941,51324,16617,32.4,2009/05/21(15:00),,15.8,20.2,10.7
2009,5,20,72629,66056,51936,14120,27.2,2009/05/20(15:00),,20.3,27.2,7.4
2009,5,19,72629,66776,51397,15379,29.9,2009/05/19(15:00),,19.4,27.1,5.6
2009,5,18,72629,66892,50268,16624,33.1,2009/05/18(21:00),,17,24.5,3.1
2009,5,17,72629,66351,44125,22226,50.4,2009/05/17(23:00),,15.1,18.7,7.1
2009,5,16,72629,65963,46813,19150,40.9,2009/05/16(11:00),,14.3,16.5,9.2
2009,5,15,72629,66289,51309,14980,29.2,2009/05/15(15:00),,17,21.2,밀양
2009,5,14,72629,65764,51338,14426,28.1,2009/05/14(15:00),,18.3,26.3,4.1
2009,5,13,72629,65448,50794,14654,28.8,2009/05/13(11:00),,18,24.2,7.4
2009,5,12,72629,64893,51589,13304,25.8,2009/05/12(11:00),,17.6,21.2,10.1
2009,5,11,72629,64658,51536,13122,25.5,2009/05/11(15:00),,18.8,24.6,7.2
2009,5,10,72629,63609,44429,19180,43.2,2009/05/10(21:00),,19.7,27.8,5.1
2009,5,9,72629,64621,46862,17759,37.9,2009/05/09(12:00),,21.1,29.4,7.8
2009,5,8,72629,64521,51616,12905,25,2009/05/08(15:00),,19.7,27.6,5.8
2009,5,7,72629,64131,50939,13192,25.9,2009/05/07(15:00),,18.7,27.1,2.4
2009,5,6,72629,64670,50599,14071,27.8,2009/05/06(15:00),,18.7,27.6,10.5
2009,5,5,72629,64661,45938,18723,40.8,2009/05/05(21:00),,17.6,26.7,4.3
2009,5,4,72629,64661,46825,17836,38.1,2009/05/04(21:00),,17.3,25.2,4.6
2009,5,3,72629,65011,43294,21717,50.2,2009/05/03(23:00),,17.2,23.2,5.6
2009,5,2,72629,64244,44498,19746,44.4,2009/05/02(23:00),,16.5,22,6.3
2009,5,1,72629,65034,44772,20262,45.3,2009/05/01(23:00),,16.7,24.2,3.1
2009,4,30,72629,64894,49883,15011,30.1,2009/04/30(11:00),,15.5,23.2,6.8
2009,4,29,72629,64272,50407,13865,27.5,2009/04/29(11:00),,14.5,23.4,-1.9
2009,4,28,72629,64272,50488,13784,27.3,2009/04/28(20:00),,12.5,21.3,-1.5
2009,4,27,72629,63753,51226,12527,24.5,2009/04/27(20:00),,11.1,17.6,-2
2009,4,26,72629,62548,46033,16515,35.9,2009/04/26(23:00),,10,14.3,-1.1
2009,4,25,72629,62296,47911,14385,30,2009/04/25(24:00),,10.1,13.9,0.7
2009,4,24,72629,62390,51051,11339,22.2,2009/04/24(20:00),,12.5,15.9,10.1
2009,4,23,72629,63078,50994,12084,23.7,2009/04/23(20:00),,11.9,18.5,-2.9
2009,4,22,72629,62704,51114,11590,22.7,2009/04/22(20:00),,12.2,17.9,0.8
2009,4,21,72629,62805,51821,10984,21.2,2009/04/21(20:00),,12.1,15.6,3.9
2009,4,20,72629,63853,51592,12261,23.8,2009/04/20(15:00),,14.1,16.5,6.6
2009,4,19,72629,63252,44250,19002,42.9,2009/04/19(23:00),,16.8,25.6,1.9
2009,4,18,72629,62344,46026,16318,35.5,2009/04/18(23:00),,15.4,25,0.9
2009,4,17,72629,64437,50395,14042,27.9,2009/04/17(11:00),,12.1,20,-2.3
2009,4,16,72629,64654,52041,12613,24.2,2009/04/16(11:00),,10.5,14.6,0.6
2009,4,15,72629,65150,52067,13083,25.1,2009/04/15(17:00),,11.5,17.9,-0.2
2009,4,14,72629,65343,51223,14120,27.6,2009/04/14(20:00),,13.5,19.4,-0.5
2009,4,13,72629,65207,51012,14195,27.8,2009/04/13(20:00),,16.1,22.3,2.2
2009,4,12,72629,65105,44195,20910,47.3,2009/04/12(23:00),,15.6,23.5,1.1
2009,4,11,72629,64831,45953,18878,41.1,2009/04/11(23:00),,15.7,25.4,6.8
2009,4,10,72629,66420,50469,15951,31.6,2009/04/10(11:00),,16.4,26,0.3
2009,4,9,72629,65475,51342,14133,27.5,2009/04/09(20:00),,15.5,25.2,-1.4
2009,4,8,72629,65509,50873,14636,28.8,2009/04/08(20:00),,14.2,23.2,-1.5
2009,4,7,72629,65412,51864,13548,26.1,2009/04/07(11:00),,13.7,22.4,-2.2
2009,4,6,72629,65456,52194,13262,25.4,2009/04/06(11:00),,11.4,18.9,-2.7
2009,4,5,72629,65503,46563,18940,40.7,2009/04/05(23:00),,10.3,17.6,3.9
2009,4,4,72629,65417,48270,17147,35.5,2009/04/04(24:00),,10.2,15.3,0.5
2009,4,3,72629,64944,53216,11728,22,2009/04/03(11:00),,9.5,15.6,-0.8
2009,4,2,72629,64944,53453,11491,21.5,2009/04/02(11:00),,7.4,14.9,-5.1
2009,4,1,72629,64373,54063,10310,19.1,2009/04/01(11:00),,5.3,10.1,-5.5
2009,3,31,72480,65335,53220,12115,22.8,2009/03/31(11:00),,6.7,11.4,-2
2009,3,30,72480,66211,53448,12763,23.9,2009/03/30(11:00),,7.4,12.4,-3.1
2009,3,29,72480,66471,47295,19176,40.5,2009/03/29(23:00),,6,11.5,-5.1
2009,3,28,72480,66196,49470,16726,33.8,2009/03/28(24:00),,5.8,12.3,-9.5
2009,3,27,72480,65978,54917,11061,20.1,2009/03/27(11:00),,5,10.7,-11.9
2009,3,26,72480,65614,55822,9792,17.5,2009/03/26(11:00),,5.5,11.2,-5.8
2009,3,25,72480,65652,55075,10577,19.2,2009/03/25(11:00),,3.7,8.3,-7.9
2009,3,24,72480,65744,54655,11089,20.3,2009/03/24(20:00),,4.8,10.4,-5.4
2009,3,23,72480,66114,53588,12526,23.4,2009/03/23(20:00),,6.5,11.7,-1.8
2009,3,22,72480,65288,46749,18539,39.7,2009/03/22(23:00),,10.7,15.3,0.6
2009,3,21,72480,66388,47092,19296,41,2009/03/21(23:00),,12.2,19.4,-2.2
2009,3,20,72480,66911,51983,14928,28.7,2009/03/20(11:00),,11,17.2,-0.4
2009,3,19,72480,66805,52109,14696,28.2,2009/03/19(20:00),,16,22.5,0.3
2009,3,18,72480,66235,52245,13990,26.8,2009/03/18(11:00),,16.9,21.7,1.7
2009,3,17,72480,66471,53677,12794,23.8,2009/03/17(10:00),,12.9,21.2,3.4
2009,3,16,72480,66444,54969,11475,20.9,2009/03/16(11:00),,11,17.3,-0.7
2009,3,15,72480,65919,49085,16834,34.3,2009/03/15(01:00),,5.8,12.1,-7.9
2009,3,14,72480,66535,52205,14330,27.4,2009/03/14(01:00),,1.4,6.3,-10.4
2009,3,13,72480,66369,56322,10047,17.8,2009/03/13(11:00),,5.6,10.1,-0.1
2009,3,12,72480,66369,55223,11146,20.2,2009/03/12(10:00),,7.4,14.3,-7.4
2009,3,11,72480,65993,56506,9487,16.8,2009/03/11(11:00),,4.8,12,-6.4
2009,3,10,72480,65907,55381,10526,19,2009/03/10(11:00),,5.9,12.2,-5.9
2009,3,9,72480,66107,55402,10705,19.3,2009/03/09(11:00),,7.3,14.7,-4
2009,3,8,72480,65620,48870,16750,34.3,2009/03/08(24:00),,6.2,13.9,-6.3
2009,3,7,72480,66720,51479,15241,29.6,2009/03/07(01:00),,3.2,9.6,-9.1
2009,3,6,72480,66910,55993,10917,19.5,2009/03/06(11:00),,4.2,8.2,-6.4
2009,3,5,72480,66910,56488,10422,18.4,2009/03/05(11:00),,5.7,10.2,-4.4
2009,3,4,72480,66911,56892,10019,17.6,2009/03/04(11:00),,4.4,10.7,-7.5
2009,3,3,72480,66650,58047,8603,14.8,2009/03/03(11:00),,2.8,5.6,-3.5
2009,3,2,72480,67359,55584,11775,21.2,2009/03/02(11:00),,3.4,8.3,-7.5
2009,3,1,72480,67821,48955,18866,38.5,2009/03/01(24:00),,4.6,11.7,-7.2
2009,2,28,72480,67927,49811,18116,36.4,2009/02/28(24:00),,4.8,11.6,-6.8
2009,2,27,72480,68015,55303,12712,23,2009/02/27(11:00),,5.2,10.3,-5.8
2009,2,26,72480,68049,55960,12089,21.6,2009/02/26(11:00),,4.6,9.9,-7.1
2009,2,25,72480,67768,54976,12792,23.3,2009/02/25(11:00),,6.1,10.5,-3.9
2009,2,24,72480,67838,55468,12370,22.3,2009/02/24(11:00),,8.4,13.2,-2.6
2009,2,23,72480,67811,56655,11156,19.7,2009/02/23(11:00),,5.8,11.5,-4.9
2009,2,22,72480,67607,50234,17373,34.6,2009/02/22(01:00),,2.6,5.9,-8.9
2009,2,21,72480,68386,54137,14249,26.3,2009/02/21(01:00),,-0.7,6.3,-7.4
2009,2,20,72480,68079,58205,9874,17,2009/02/20(11:00),,0.6,4.1,-10.7
2009,2,19,72480,68124,59123,9001,15.2,2009/02/19(11:00),,1.1,5,-7.8
2009,2,18,72480,68410,59360,9050,15.2,2009/02/18(11:00),,-0.3,5.2,-10.6
2009,2,17,72480,68667,59849,8818,14.7,2009/02/17(11:00),,-2.4,3,-17.5
2009,2,16,72480,68948,59293,9655,16.3,2009/02/16(12:00),,-2.5,1.6,-13.5
2009,2,15,72480,67848,51010,16838,33,2009/02/15(24:00),,2,6.6,-9.6
2009,2,14,72480,67336,49896,17440,35,2009/02/14(24:00),,7.2,12.7,-2.1
2009,2,13,72480,68292,53827,14465,26.9,2009/02/13(11:00),,13.2,18.2,0.7
2009,2,12,72480,68399,55969,12430,22.2,2009/02/12(10:00),,7.8,14.7,-7.5
2009,2,11,72480,67521,56391,11130,19.7,2009/02/11(11:00),,5.9,12.8,-6.3
2009,2,10,72480,67440,56957,10483,18.4,2009/02/10(11:00),,4.2,8.8,-7.6
2009,2,9,72480,68927,56740,12187,21.5,2009/02/09(11:00),,4.9,9.5,-4.6
2009,2,8,72480,67267,49391,17876,36.2,2009/02/08(24:00),,4,11.1,-8.9
2009,2,7,72480,67635,51088,16547,32.4,2009/02/07(01:00),,4,9.8,-6.8
2009,2,6,72480,68160,56564,11596,20.5,2009/02/06(11:00),,3.5,10.3,-9.3
2009,2,5,72480,68662,56451,12211,21.6,2009/02/05(11:00),,4.8,10,-6.9
2009,2,4,72480,68662,56833,11829,20.8,2009/02/04(11:00),,5.1,12,-6
2009,2,3,72480,69714,56138,13576,24.2,2009/02/03(11:00),,5.9,10.8,-3.3
2009,2,2,72480,69678,56736,12942,22.8,2009/02/02(11:00),,5.7,12,-6.2
2009,2,1,72480,68705,48964,19741,40.3,2009/02/01(24:00),,3.7,10.4,-6.6
2009,1,31,72480,69532,50216,19316,38.5,2009/01/31(24:00),,5.2,10.8,-4
2009,1,30,72480,69436,56144,13292,23.7,2009/01/30(11:00),,5.6,10.2,1.3
2009,1,29,72480,69396,56164,13232,23.6,2009/01/29(11:00),,1.9,7.3,-10.5
2009,1,28,72480,69105,50578,18527,36.6,2009/01/28(24:00),,0,9.6,-17.3
2009,1,27,72480,67895,46881,21014,44.8,2009/01/27(24:00),,-2.3,5,-16.3
2009,1,26,72480,67345,45285,22060,48.7,2009/01/26(24:00),,-1.8,2.7,-13.8
2009,1,25,72480,68445,50320,18125,36,2009/01/25(01:00),,-2.8,2.1,-19.7
2009,1,24,72480,69170,54653,14517,26.6,2009/01/24(01:00),,-6.1,-1.5,-18.5
2009,1,23,72480,69461,59718,9743,16.3,2009/01/23(12:00),,-4.8,3.9,-16.7
2009,1,22,72480,70302,58567,11735,20,2009/01/22(11:00),,2.8,9.9,-10.4
2009,1,21,72480,70262,59758,10504,17.6,2009/01/21(11:00),,2,7.2,서귀포
2009,1,20,72480,70217,59848,10369,17.3,2009/01/20(11:00),,2.3,8.5,-9.6
2009,1,19,72480,70241,59680,10561,17.7,2009/01/19(11:00),,2,6.7,-10.3
